"SK_CONSTRUTOR","SK_PILOTO","SK_GRANDE_PREMIO","SK_DATA","SK_STATUS","POSICAO_TREINO","POSICAO_GP","PTS_PILOTO"
17,23,115,705,1,6,"2",8
26,31,115,705,1,6,"3",6
3,4,115,705,1,6,"4",5
22,22,115,705,1,6,"5",4
20,8,115,705,1,6,"6",3
1,17,115,705,11,6,"7",2
6,44,115,705,11,6,"8",1
15,50,115,705,12,6,"9",0
17,42,115,705,14,6,"10",0
18,43,115,705,16,6,"11",0
25,51,115,705,6,6,"\N",0
21,18,115,705,6,6,"\N",0
24,14,115,705,6,6,"\N",0
3,2,115,705,5,6,"\N",0
6,15,115,705,3,6,"\N",0
17,21,115,705,6,6,"\N",0
15,52,115,705,5,6,"\N",0
1,35,115,705,23,6,"\N",0
22,49,115,705,40,6,"\N",0
25,30,115,705,1,7,"1",10
17,23,115,705,1,7,"2",8
26,31,115,705,1,7,"3",6
3,4,115,705,1,7,"4",5
22,22,115,705,1,7,"5",4
20,8,115,705,1,7,"6",3
1,17,115,705,11,7,"7",2
6,44,115,705,11,7,"8",1
15,50,115,705,12,7,"9",0
17,42,115,705,14,7,"10",0
18,43,115,705,16,7,"11",0
25,51,115,705,6,7,"\N",0
21,18,115,705,6,7,"\N",0
24,14,115,705,6,7,"\N",0
3,2,115,705,5,7,"\N",0
6,15,115,705,3,7,"\N",0
17,21,115,705,6,7,"\N",0
15,52,115,705,5,7,"\N",0
1,35,115,705,23,7,"\N",0
22,49,115,705,40,7,"\N",0
25,30,115,705,1,8,"1",10
17,23,115,705,1,8,"2",8
26,31,115,705,1,8,"3",6
3,4,115,705,1,8,"4",5
22,22,115,705,1,8,"5",4
20,8,115,705,1,8,"6",3
1,17,115,705,11,8,"7",2
6,44,115,705,11,8,"8",1
15,50,115,705,12,8,"9",0
17,42,115,705,14,8,"10",0
18,43,115,705,16,8,"11",0
25,51,115,705,6,8,"\N",0
21,18,115,705,6,8,"\N",0
24,14,115,705,6,8,"\N",0
3,2,115,705,5,8,"\N",0
6,15,115,705,3,8,"\N",0
17,21,115,705,6,8,"\N",0
15,52,115,705,5,8,"\N",0
1,35,115,705,23,8,"\N",0
22,49,115,705,40,8,"\N",0
25,30,115,705,1,9,"1",10
17,23,115,705,1,9,"2",8
26,31,115,705,1,9,"3",6
3,4,115,705,1,9,"4",5
22,22,115,705,1,9,"5",4
20,8,115,705,1,9,"6",3
1,17,115,705,11,9,"7",2
6,44,115,705,11,9,"8",1
15,50,115,705,12,9,"9",0
17,42,115,705,14,9,"10",0
18,43,115,705,16,9,"11",0
25,51,115,705,6,9,"\N",0
21,18,115,705,6,9,"\N",0
24,14,115,705,6,9,"\N",0
3,2,115,705,5,9,"\N",0
6,15,115,705,3,9,"\N",0
17,21,115,705,6,9,"\N",0
15,52,115,705,5,9,"\N",0
1,35,115,705,23,9,"\N",0
22,49,115,705,40,9,"\N",0
25,30,115,705,1,10,"1",10
17,23,115,705,1,10,"2",8
26,31,115,705,1,10,"3",6
3,4,115,705,1,10,"4",5
22,22,115,705,1,10,"5",4
20,8,115,705,1,10,"6",3
1,17,115,705,11,10,"7",2
6,44,115,705,11,10,"8",1
15,50,115,705,12,10,"9",0
17,42,115,705,14,10,"10",0
18,43,115,705,16,10,"11",0
25,51,115,705,6,10,"\N",0
21,18,115,705,6,10,"\N",0
24,14,115,705,6,10,"\N",0
3,2,115,705,5,10,"\N",0
6,15,115,705,3,10,"\N",0
17,21,115,705,6,10,"\N",0
15,52,115,705,5,10,"\N",0
1,35,115,705,23,10,"\N",0
22,49,115,705,40,10,"\N",0
25,30,115,705,1,11,"1",10
17,23,115,705,1,11,"2",8
26,31,115,705,1,11,"3",6
3,4,115,705,1,11,"4",5
22,22,115,705,1,11,"5",4
20,8,115,705,1,11,"6",3
1,17,115,705,11,11,"7",2
6,44,115,705,11,11,"8",1
15,50,115,705,12,11,"9",0
17,42,115,705,14,11,"10",0
18,43,115,705,16,11,"11",0
25,51,115,705,6,11,"\N",0
21,18,115,705,6,11,"\N",0
24,14,115,705,6,11,"\N",0
3,2,115,705,5,11,"\N",0
6,15,115,705,3,11,"\N",0
17,21,115,705,6,11,"\N",0
15,52,115,705,5,11,"\N",0
1,35,115,705,23,11,"\N",0
22,49,115,705,40,11,"\N",0
25,30,115,705,1,12,"1",10
17,23,115,705,1,12,"2",8
26,31,115,705,1,12,"3",6
3,4,115,705,1,12,"4",5
22,22,115,705,1,12,"5",4
20,8,115,705,1,12,"6",3
1,17,115,705,11,12,"7",2
6,44,115,705,11,12,"8",1
15,50,115,705,12,12,"9",0
17,42,115,705,14,12,"10",0
18,43,115,705,16,12,"11",0
25,51,115,705,6,12,"\N",0
21,18,115,705,6,12,"\N",0
24,14,115,705,6,12,"\N",0
3,2,115,705,5,12,"\N",0
6,15,115,705,3,12,"\N",0
17,21,115,705,6,12,"\N",0
15,52,115,705,5,12,"\N",0
1,35,115,705,23,12,"\N",0
22,49,115,705,40,12,"\N",0
25,30,115,705,1,13,"1",10
17,23,115,705,1,13,"2",8
26,31,115,705,1,13,"3",6
3,4,115,705,1,13,"4",5
22,22,115,705,1,13,"5",4
20,8,115,705,1,13,"6",3
1,17,115,705,11,13,"7",2
6,44,115,705,11,13,"8",1
15,50,115,705,12,13,"9",0
17,42,115,705,14,13,"10",0
18,43,115,705,16,13,"11",0
25,51,115,705,6,13,"\N",0
21,18,115,705,6,13,"\N",0
24,14,115,705,6,13,"\N",0
3,2,115,705,5,13,"\N",0
6,15,115,705,3,13,"\N",0
17,21,115,705,6,13,"\N",0
15,52,115,705,5,13,"\N",0
1,35,115,705,23,13,"\N",0
22,49,115,705,40,13,"\N",0
25,30,115,705,1,14,"1",10
17,23,115,705,1,14,"2",8
26,31,115,705,1,14,"3",6
3,4,115,705,1,14,"4",5
22,22,115,705,1,14,"5",4
20,8,115,705,1,14,"6",3
1,17,115,705,11,14,"7",2
6,44,115,705,11,14,"8",1
15,50,115,705,12,14,"9",0
17,42,115,705,14,14,"10",0
18,43,115,705,16,14,"11",0
25,51,115,705,6,14,"\N",0
21,18,115,705,6,14,"\N",0
24,14,115,705,6,14,"\N",0
3,2,115,705,5,14,"\N",0
6,15,115,705,3,14,"\N",0
17,21,115,705,6,14,"\N",0
15,52,115,705,5,14,"\N",0
1,35,115,705,23,14,"\N",0
22,49,115,705,40,14,"\N",0
25,30,115,705,1,15,"1",10
17,23,115,705,1,15,"2",8
26,31,115,705,1,15,"3",6
3,4,115,705,1,15,"4",5
22,22,115,705,1,15,"5",4
20,8,115,705,1,15,"6",3
1,17,115,705,11,15,"7",2
6,44,115,705,11,15,"8",1
15,50,115,705,12,15,"9",0
17,42,115,705,14,15,"10",0
18,43,115,705,16,15,"11",0
25,51,115,705,6,15,"\N",0
21,18,115,705,6,15,"\N",0
24,14,115,705,6,15,"\N",0
3,2,115,705,5,15,"\N",0
6,15,115,705,3,15,"\N",0
17,21,115,705,6,15,"\N",0
15,52,115,705,5,15,"\N",0
1,35,115,705,23,15,"\N",0
22,49,115,705,40,15,"\N",0
25,30,115,705,1,16,"1",10
17,23,115,705,1,16,"2",8
26,31,115,705,1,16,"3",6
3,4,115,705,1,16,"4",5
22,22,115,705,1,16,"5",4
20,8,115,705,1,16,"6",3
1,17,115,705,11,16,"7",2
6,44,115,705,11,16,"8",1
15,50,115,705,12,16,"9",0
17,42,115,705,14,16,"10",0
18,43,115,705,16,16,"11",0
25,51,115,705,6,16,"\N",0
21,18,115,705,6,16,"\N",0
24,14,115,705,6,16,"\N",0
3,2,115,705,5,16,"\N",0
6,15,115,705,3,16,"\N",0
17,21,115,705,6,16,"\N",0
15,52,115,705,5,16,"\N",0
1,35,115,705,23,16,"\N",0
22,49,115,705,40,16,"\N",0
25,30,115,705,1,17,"1",10
17,23,115,705,1,17,"2",8
26,31,115,705,1,17,"3",6
3,4,115,705,1,17,"4",5
22,22,115,705,1,17,"5",4
20,8,115,705,1,17,"6",3
1,17,115,705,11,17,"7",2
6,44,115,705,11,17,"8",1
15,50,115,705,12,17,"9",0
17,42,115,705,14,17,"10",0
18,43,115,705,16,17,"11",0
25,51,115,705,6,17,"\N",0
21,18,115,705,6,17,"\N",0
24,14,115,705,6,17,"\N",0
3,2,115,705,5,17,"\N",0
6,15,115,705,3,17,"\N",0
17,21,115,705,6,17,"\N",0
15,52,115,705,5,17,"\N",0
1,35,115,705,23,17,"\N",0
22,49,115,705,40,17,"\N",0
25,30,115,705,1,18,"1",10
17,23,115,705,1,18,"2",8
26,31,115,705,1,18,"3",6
3,4,115,705,1,18,"4",5
22,22,115,705,1,18,"5",4
20,8,115,705,1,18,"6",3
1,17,115,705,11,18,"7",2
6,44,115,705,11,18,"8",1
15,50,115,705,12,18,"9",0
17,42,115,705,14,18,"10",0
18,43,115,705,16,18,"11",0
25,51,115,705,6,18,"\N",0
21,18,115,705,6,18,"\N",0
24,14,115,705,6,18,"\N",0
3,2,115,705,5,18,"\N",0
6,15,115,705,3,18,"\N",0
17,21,115,705,6,18,"\N",0
15,52,115,705,5,18,"\N",0
1,35,115,705,23,18,"\N",0
22,49,115,705,40,18,"\N",0
25,30,115,705,1,19,"1",10
17,23,115,705,1,19,"2",8
26,31,115,705,1,19,"3",6
3,4,115,705,1,19,"4",5
22,22,115,705,1,19,"5",4
20,8,115,705,1,19,"6",3
1,17,115,705,11,19,"7",2
6,44,115,705,11,19,"8",1
15,50,115,705,12,19,"9",0
17,42,115,705,14,19,"10",0
18,43,115,705,16,19,"11",0
25,51,115,705,6,19,"\N",0
21,18,115,705,6,19,"\N",0
24,14,115,705,6,19,"\N",0
3,2,115,705,5,19,"\N",0
6,15,115,705,3,19,"\N",0
17,21,115,705,6,19,"\N",0
15,52,115,705,5,19,"\N",0
1,35,115,705,23,19,"\N",0
22,49,115,705,40,19,"\N",0
25,30,115,705,1,20,"1",10
17,23,115,705,1,20,"2",8
26,31,115,705,1,20,"3",6
3,4,115,705,1,20,"4",5
22,22,115,705,1,20,"5",4
20,8,115,705,1,20,"6",3
1,17,115,705,11,20,"7",2
6,44,115,705,11,20,"8",1
15,50,115,705,12,20,"9",0
17,42,115,705,14,20,"10",0
18,43,115,705,16,20,"11",0
25,51,115,705,6,20,"\N",0
21,18,115,705,6,20,"\N",0
24,14,115,705,6,20,"\N",0
3,2,115,705,5,20,"\N",0
6,15,115,705,3,20,"\N",0
17,21,115,705,6,20,"\N",0
15,52,115,705,5,20,"\N",0
1,35,115,705,23,20,"\N",0
22,49,115,705,40,20,"\N",0
25,23,116,706,1,1,"1",10
18,31,116,706,1,1,"2",8
24,22,116,706,1,1,"3",6
21,4,116,706,1,1,"4",5
20,30,116,706,1,1,"5",4
3,17,116,706,11,1,"6",3
6,18,116,706,11,1,"7",2
17,2,116,706,11,1,"8",1
22,49,116,706,11,1,"9",0
1,42,116,706,11,1,"10",0
15,52,116,706,12,1,"11",0
20,21,116,706,12,1,"12",0
25,51,116,706,12,1,"13",0
18,50,116,706,13,1,"14",0
21,14,116,706,14,1,"15",0
24,43,116,706,5,1,"\N",0
6,35,116,706,6,1,"\N",0
24,15,116,706,32,1,"\N",0
20,44,116,706,20,1,"\N",0
25,8,116,706,5,1,"\N",0
25,23,116,706,1,2,"1",10
18,31,116,706,1,2,"2",8
24,22,116,706,1,2,"3",6
21,4,116,706,1,2,"4",5
20,30,116,706,1,2,"5",4
3,17,116,706,11,2,"6",3
6,18,116,706,11,2,"7",2
17,2,116,706,11,2,"8",1
22,49,116,706,11,2,"9",0
1,42,116,706,11,2,"10",0
15,52,116,706,12,2,"11",0
20,21,116,706,12,2,"12",0
25,51,116,706,12,2,"13",0
18,50,116,706,13,2,"14",0
21,14,116,706,14,2,"15",0
24,43,116,706,5,2,"\N",0
6,35,116,706,6,2,"\N",0
24,15,116,706,32,2,"\N",0
20,44,116,706,20,2,"\N",0
25,8,116,706,5,2,"\N",0
25,23,116,706,1,3,"1",10
18,31,116,706,1,3,"2",8
24,22,116,706,1,3,"3",6
21,4,116,706,1,3,"4",5
20,30,116,706,1,3,"5",4
3,17,116,706,11,3,"6",3
6,18,116,706,11,3,"7",2
17,2,116,706,11,3,"8",1
22,49,116,706,11,3,"9",0
1,42,116,706,11,3,"10",0
15,52,116,706,12,3,"11",0
20,21,116,706,12,3,"12",0
25,51,116,706,12,3,"13",0
18,50,116,706,13,3,"14",0
21,14,116,706,14,3,"15",0
24,43,116,706,5,3,"\N",0
6,35,116,706,6,3,"\N",0
24,15,116,706,32,3,"\N",0
20,44,116,706,20,3,"\N",0
25,8,116,706,5,3,"\N",0
25,23,116,706,1,4,"1",10
18,31,116,706,1,4,"2",8
24,22,116,706,1,4,"3",6
21,4,116,706,1,4,"4",5
20,30,116,706,1,4,"5",4
3,17,116,706,11,4,"6",3
6,18,116,706,11,4,"7",2
17,2,116,706,11,4,"8",1
22,49,116,706,11,4,"9",0
1,42,116,706,11,4,"10",0
15,52,116,706,12,4,"11",0
20,21,116,706,12,4,"12",0
25,51,116,706,12,4,"13",0
18,50,116,706,13,4,"14",0
21,14,116,706,14,4,"15",0
24,43,116,706,5,4,"\N",0
6,35,116,706,6,4,"\N",0
24,15,116,706,32,4,"\N",0
20,44,116,706,20,4,"\N",0
25,8,116,706,5,4,"\N",0
25,23,116,706,1,5,"1",10
18,31,116,706,1,5,"2",8
24,22,116,706,1,5,"3",6
21,4,116,706,1,5,"4",5
20,30,116,706,1,5,"5",4
3,17,116,706,11,5,"6",3
6,18,116,706,11,5,"7",2
17,2,116,706,11,5,"8",1
22,49,116,706,11,5,"9",0
1,42,116,706,11,5,"10",0
15,52,116,706,12,5,"11",0
20,21,116,706,12,5,"12",0
25,51,116,706,12,5,"13",0
18,50,116,706,13,5,"14",0
21,14,116,706,14,5,"15",0
24,43,116,706,5,5,"\N",0
6,35,116,706,6,5,"\N",0
24,15,116,706,32,5,"\N",0
20,44,116,706,20,5,"\N",0
25,8,116,706,5,5,"\N",0
25,23,116,706,1,6,"1",10
18,31,116,706,1,6,"2",8
24,22,116,706,1,6,"3",6
21,4,116,706,1,6,"4",5
20,30,116,706,1,6,"5",4
3,17,116,706,11,6,"6",3
6,18,116,706,11,6,"7",2
17,2,116,706,11,6,"8",1
22,49,116,706,11,6,"9",0
1,42,116,706,11,6,"10",0
15,52,116,706,12,6,"11",0
20,21,116,706,12,6,"12",0
25,51,116,706,12,6,"13",0
18,50,116,706,13,6,"14",0
21,14,116,706,14,6,"15",0
24,43,116,706,5,6,"\N",0
6,35,116,706,6,6,"\N",0
24,15,116,706,32,6,"\N",0
20,44,116,706,20,6,"\N",0
25,8,116,706,5,6,"\N",0
25,23,116,706,1,7,"1",10
18,31,116,706,1,7,"2",8
24,22,116,706,1,7,"3",6
21,4,116,706,1,7,"4",5
20,30,116,706,1,7,"5",4
3,17,116,706,11,7,"6",3
6,18,116,706,11,7,"7",2
17,2,116,706,11,7,"8",1
22,49,116,706,11,7,"9",0
1,42,116,706,11,7,"10",0
15,52,116,706,12,7,"11",0
20,21,116,706,12,7,"12",0
25,51,116,706,12,7,"13",0
18,50,116,706,13,7,"14",0
21,14,116,706,14,7,"15",0
24,43,116,706,5,7,"\N",0
6,35,116,706,6,7,"\N",0
24,15,116,706,32,7,"\N",0
20,44,116,706,20,7,"\N",0
25,8,116,706,5,7,"\N",0
25,23,116,706,1,8,"1",10
18,31,116,706,1,8,"2",8
24,22,116,706,1,8,"3",6
21,4,116,706,1,8,"4",5
20,30,116,706,1,8,"5",4
3,17,116,706,11,8,"6",3
6,18,116,706,11,8,"7",2
17,2,116,706,11,8,"8",1
22,49,116,706,11,8,"9",0
1,42,116,706,11,8,"10",0
15,52,116,706,12,8,"11",0
20,21,116,706,12,8,"12",0
25,51,116,706,12,8,"13",0
18,50,116,706,13,8,"14",0
21,14,116,706,14,8,"15",0
24,43,116,706,5,8,"\N",0
6,35,116,706,6,8,"\N",0
24,15,116,706,32,8,"\N",0
20,44,116,706,20,8,"\N",0
25,8,116,706,5,8,"\N",0
25,23,116,706,1,9,"1",10
18,31,116,706,1,9,"2",8
24,22,116,706,1,9,"3",6
21,4,116,706,1,9,"4",5
20,30,116,706,1,9,"5",4
3,17,116,706,11,9,"6",3
6,18,116,706,11,9,"7",2
17,2,116,706,11,9,"8",1
22,49,116,706,11,9,"9",0
1,42,116,706,11,9,"10",0
15,52,116,706,12,9,"11",0
20,21,116,706,12,9,"12",0
25,51,116,706,12,9,"13",0
18,50,116,706,13,9,"14",0
21,14,116,706,14,9,"15",0
24,43,116,706,5,9,"\N",0
6,35,116,706,6,9,"\N",0
24,15,116,706,32,9,"\N",0
20,44,116,706,20,9,"\N",0
25,8,116,706,5,9,"\N",0
25,23,116,706,1,10,"1",10
18,31,116,706,1,10,"2",8
24,22,116,706,1,10,"3",6
21,4,116,706,1,10,"4",5
20,30,116,706,1,10,"5",4
3,17,116,706,11,10,"6",3
6,18,116,706,11,10,"7",2
17,2,116,706,11,10,"8",1
22,49,116,706,11,10,"9",0
1,42,116,706,11,10,"10",0
15,52,116,706,12,10,"11",0
20,21,116,706,12,10,"12",0
25,51,116,706,12,10,"13",0
18,50,116,706,13,10,"14",0
21,14,116,706,14,10,"15",0
24,43,116,706,5,10,"\N",0
6,35,116,706,6,10,"\N",0
24,15,116,706,32,10,"\N",0
20,44,116,706,20,10,"\N",0
25,8,116,706,5,10,"\N",0
25,23,116,706,1,11,"1",10
18,31,116,706,1,11,"2",8
24,22,116,706,1,11,"3",6
21,4,116,706,1,11,"4",5
20,30,116,706,1,11,"5",4
3,17,116,706,11,11,"6",3
6,18,116,706,11,11,"7",2
17,2,116,706,11,11,"8",1
22,49,116,706,11,11,"9",0
1,42,116,706,11,11,"10",0
15,52,116,706,12,11,"11",0
20,21,116,706,12,11,"12",0
25,51,116,706,12,11,"13",0
18,50,116,706,13,11,"14",0
21,14,116,706,14,11,"15",0
24,43,116,706,5,11,"\N",0
6,35,116,706,6,11,"\N",0
24,15,116,706,32,11,"\N",0
20,44,116,706,20,11,"\N",0
25,8,116,706,5,11,"\N",0
25,23,116,706,1,12,"1",10
18,31,116,706,1,12,"2",8
24,22,116,706,1,12,"3",6
21,4,116,706,1,12,"4",5
20,30,116,706,1,12,"5",4
3,17,116,706,11,12,"6",3
6,18,116,706,11,12,"7",2
17,2,116,706,11,12,"8",1
22,49,116,706,11,12,"9",0
1,42,116,706,11,12,"10",0
15,52,116,706,12,12,"11",0
20,21,116,706,12,12,"12",0
25,51,116,706,12,12,"13",0
18,50,116,706,13,12,"14",0
21,14,116,706,14,12,"15",0
24,43,116,706,5,12,"\N",0
6,35,116,706,6,12,"\N",0
24,15,116,706,32,12,"\N",0
20,44,116,706,20,12,"\N",0
25,8,116,706,5,12,"\N",0
25,23,116,706,1,13,"1",10
18,31,116,706,1,13,"2",8
24,22,116,706,1,13,"3",6
21,4,116,706,1,13,"4",5
20,30,116,706,1,13,"5",4
3,17,116,706,11,13,"6",3
6,18,116,706,11,13,"7",2
17,2,116,706,11,13,"8",1
22,49,116,706,11,13,"9",0
1,42,116,706,11,13,"10",0
15,52,116,706,12,13,"11",0
20,21,116,706,12,13,"12",0
25,51,116,706,12,13,"13",0
18,50,116,706,13,13,"14",0
21,14,116,706,14,13,"15",0
24,43,116,706,5,13,"\N",0
6,35,116,706,6,13,"\N",0
24,15,116,706,32,13,"\N",0
20,44,116,706,20,13,"\N",0
25,8,116,706,5,13,"\N",0
25,23,116,706,1,14,"1",10
18,31,116,706,1,14,"2",8
24,22,116,706,1,14,"3",6
21,4,116,706,1,14,"4",5
20,30,116,706,1,14,"5",4
3,17,116,706,11,14,"6",3
6,18,116,706,11,14,"7",2
17,2,116,706,11,14,"8",1
22,49,116,706,11,14,"9",0
1,42,116,706,11,14,"10",0
15,52,116,706,12,14,"11",0
20,21,116,706,12,14,"12",0
25,51,116,706,12,14,"13",0
18,50,116,706,13,14,"14",0
21,14,116,706,14,14,"15",0
24,43,116,706,5,14,"\N",0
6,35,116,706,6,14,"\N",0
24,15,116,706,32,14,"\N",0
20,44,116,706,20,14,"\N",0
25,8,116,706,5,14,"\N",0
25,23,116,706,1,15,"1",10
18,31,116,706,1,15,"2",8
24,22,116,706,1,15,"3",6
21,4,116,706,1,15,"4",5
20,30,116,706,1,15,"5",4
3,17,116,706,11,15,"6",3
6,18,116,706,11,15,"7",2
17,2,116,706,11,15,"8",1
22,49,116,706,11,15,"9",0
1,42,116,706,11,15,"10",0
15,52,116,706,12,15,"11",0
20,21,116,706,12,15,"12",0
25,51,116,706,12,15,"13",0
18,50,116,706,13,15,"14",0
21,14,116,706,14,15,"15",0
24,43,116,706,5,15,"\N",0
6,35,116,706,6,15,"\N",0
24,15,116,706,32,15,"\N",0
20,44,116,706,20,15,"\N",0
25,8,116,706,5,15,"\N",0
25,23,116,706,1,16,"1",10
18,31,116,706,1,16,"2",8
24,22,116,706,1,16,"3",6
21,4,116,706,1,16,"4",5
20,30,116,706,1,16,"5",4
3,17,116,706,11,16,"6",3
6,18,116,706,11,16,"7",2
17,2,116,706,11,16,"8",1
22,49,116,706,11,16,"9",0
1,42,116,706,11,16,"10",0
15,52,116,706,12,16,"11",0
20,21,116,706,12,16,"12",0
25,51,116,706,12,16,"13",0
18,50,116,706,13,16,"14",0
21,14,116,706,14,16,"15",0
24,43,116,706,5,16,"\N",0
6,35,116,706,6,16,"\N",0
24,15,116,706,32,16,"\N",0
20,44,116,706,20,16,"\N",0
25,8,116,706,5,16,"\N",0
25,23,116,706,1,17,"1",10
18,31,116,706,1,17,"2",8
24,22,116,706,1,17,"3",6
21,4,116,706,1,17,"4",5
20,30,116,706,1,17,"5",4
3,17,116,706,11,17,"6",3
6,18,116,706,11,17,"7",2
17,2,116,706,11,17,"8",1
22,49,116,706,11,17,"9",0
1,42,116,706,11,17,"10",0
15,52,116,706,12,17,"11",0
20,21,116,706,12,17,"12",0
25,51,116,706,12,17,"13",0
18,50,116,706,13,17,"14",0
21,14,116,706,14,17,"15",0
24,43,116,706,5,17,"\N",0
6,35,116,706,6,17,"\N",0
24,15,116,706,32,17,"\N",0
20,44,116,706,20,17,"\N",0
25,8,116,706,5,17,"\N",0
25,23,116,706,1,18,"1",10
18,31,116,706,1,18,"2",8
24,22,116,706,1,18,"3",6
21,4,116,706,1,18,"4",5
20,30,116,706,1,18,"5",4
3,17,116,706,11,18,"6",3
6,18,116,706,11,18,"7",2
17,2,116,706,11,18,"8",1
22,49,116,706,11,18,"9",0
1,42,116,706,11,18,"10",0
15,52,116,706,12,18,"11",0
20,21,116,706,12,18,"12",0
25,51,116,706,12,18,"13",0
18,50,116,706,13,18,"14",0
21,14,116,706,14,18,"15",0
24,43,116,706,5,18,"\N",0
6,35,116,706,6,18,"\N",0
24,15,116,706,32,18,"\N",0
20,44,116,706,20,18,"\N",0
25,8,116,706,5,18,"\N",0
25,23,116,706,1,19,"1",10
18,31,116,706,1,19,"2",8
24,22,116,706,1,19,"3",6
21,4,116,706,1,19,"4",5
20,30,116,706,1,19,"5",4
3,17,116,706,11,19,"6",3
6,18,116,706,11,19,"7",2
17,2,116,706,11,19,"8",1
22,49,116,706,11,19,"9",0
1,42,116,706,11,19,"10",0
15,52,116,706,12,19,"11",0
20,21,116,706,12,19,"12",0
25,51,116,706,12,19,"13",0
18,50,116,706,13,19,"14",0
21,14,116,706,14,19,"15",0
24,43,116,706,5,19,"\N",0
6,35,116,706,6,19,"\N",0
24,15,116,706,32,19,"\N",0
20,44,116,706,20,19,"\N",0
25,8,116,706,5,19,"\N",0
25,23,116,706,1,20,"1",10
18,31,116,706,1,20,"2",8
24,22,116,706,1,20,"3",6
21,4,116,706,1,20,"4",5
20,30,116,706,1,20,"5",4
3,17,116,706,11,20,"6",3
6,18,116,706,11,20,"7",2
17,2,116,706,11,20,"8",1
22,49,116,706,11,20,"9",0
1,42,116,706,11,20,"10",0
15,52,116,706,12,20,"11",0
20,21,116,706,12,20,"12",0
25,51,116,706,12,20,"13",0
18,50,116,706,13,20,"14",0
21,14,116,706,14,20,"15",0
24,43,116,706,5,20,"\N",0
6,35,116,706,6,20,"\N",0
24,15,116,706,32,20,"\N",0
20,44,116,706,20,20,"\N",0
25,8,116,706,5,20,"\N",0
17,23,117,707,1,1,"1",10
22,31,117,707,1,1,"2",8
18,30,117,707,1,1,"3",6
3,8,117,707,1,1,"4",5
15,14,117,707,1,1,"5",4
1,17,117,707,1,1,"6",3
21,22,117,707,11,1,"7",2
3,44,117,707,11,1,"8",1
20,35,117,707,11,1,"9",0
22,42,117,707,11,1,"10",0
6,43,117,707,11,1,"11",0
15,49,117,707,12,1,"12",0
1,2,117,707,12,1,"13",0
17,51,117,707,13,1,"14",0
25,52,117,707,13,1,"15",0
24,50,117,707,14,1,"16",0
18,15,117,707,5,1,"\N",0
21,4,117,707,5,1,"\N",0
6,21,117,707,5,1,"\N",0
22,18,117,707,74,1,"\N",0
17,23,117,707,1,2,"1",10
22,31,117,707,1,2,"2",8
18,30,117,707,1,2,"3",6
3,8,117,707,1,2,"4",5
15,14,117,707,1,2,"5",4
1,17,117,707,1,2,"6",3
21,22,117,707,11,2,"7",2
3,44,117,707,11,2,"8",1
20,35,117,707,11,2,"9",0
22,42,117,707,11,2,"10",0
6,43,117,707,11,2,"11",0
15,49,117,707,12,2,"12",0
1,2,117,707,12,2,"13",0
17,51,117,707,13,2,"14",0
25,52,117,707,13,2,"15",0
24,50,117,707,14,2,"16",0
18,15,117,707,5,2,"\N",0
21,4,117,707,5,2,"\N",0
6,21,117,707,5,2,"\N",0
22,18,117,707,74,2,"\N",0
17,23,117,707,1,3,"1",10
22,31,117,707,1,3,"2",8
18,30,117,707,1,3,"3",6
3,8,117,707,1,3,"4",5
15,14,117,707,1,3,"5",4
1,17,117,707,1,3,"6",3
21,22,117,707,11,3,"7",2
3,44,117,707,11,3,"8",1
20,35,117,707,11,3,"9",0
22,42,117,707,11,3,"10",0
6,43,117,707,11,3,"11",0
15,49,117,707,12,3,"12",0
1,2,117,707,12,3,"13",0
17,51,117,707,13,3,"14",0
25,52,117,707,13,3,"15",0
24,50,117,707,14,3,"16",0
18,15,117,707,5,3,"\N",0
21,4,117,707,5,3,"\N",0
6,21,117,707,5,3,"\N",0
22,18,117,707,74,3,"\N",0
17,23,117,707,1,4,"1",10
22,31,117,707,1,4,"2",8
18,30,117,707,1,4,"3",6
3,8,117,707,1,4,"4",5
15,14,117,707,1,4,"5",4
1,17,117,707,1,4,"6",3
21,22,117,707,11,4,"7",2
3,44,117,707,11,4,"8",1
20,35,117,707,11,4,"9",0
22,42,117,707,11,4,"10",0
6,43,117,707,11,4,"11",0
15,49,117,707,12,4,"12",0
1,2,117,707,12,4,"13",0
17,51,117,707,13,4,"14",0
25,52,117,707,13,4,"15",0
24,50,117,707,14,4,"16",0
18,15,117,707,5,4,"\N",0
21,4,117,707,5,4,"\N",0
6,21,117,707,5,4,"\N",0
22,18,117,707,74,4,"\N",0
17,23,117,707,1,5,"1",10
22,31,117,707,1,5,"2",8
18,30,117,707,1,5,"3",6
3,8,117,707,1,5,"4",5
15,14,117,707,1,5,"5",4
1,17,117,707,1,5,"6",3
21,22,117,707,11,5,"7",2
3,44,117,707,11,5,"8",1
20,35,117,707,11,5,"9",0
22,42,117,707,11,5,"10",0
6,43,117,707,11,5,"11",0
15,49,117,707,12,5,"12",0
1,2,117,707,12,5,"13",0
17,51,117,707,13,5,"14",0
25,52,117,707,13,5,"15",0
24,50,117,707,14,5,"16",0
18,15,117,707,5,5,"\N",0
21,4,117,707,5,5,"\N",0
6,21,117,707,5,5,"\N",0
22,18,117,707,74,5,"\N",0
17,23,117,707,1,6,"1",10
22,31,117,707,1,6,"2",8
18,30,117,707,1,6,"3",6
3,8,117,707,1,6,"4",5
