"ID_RESULTADO_CONSTRUTORES","ID_RESULTADOS","ID_CONSTRUTOR","PONTOS_RESULTADO_CONSTRUTOR"
1579,1579,3,3
1580,1580,15,2
1581,1581,21,1
1582,1582,16,0
1583,1583,17,0
1584,1584,19,0
1585,1585,18,0
1586,1586,20,0
1587,1587,22,0
1588,1588,1,14
1589,1589,6,9
1590,1590,3,2
1591,1591,17,1
1592,1592,19,0
1593,1593,15,0
1594,1594,22,0
1595,1595,16,0
1596,1596,21,0
1597,1597,18,0
1598,1598,20,0
1599,1599,1,13
1600,1600,6,6
1601,1601,3,6
1602,1602,17,1
1603,1603,16,0
1604,1604,19,0
1605,1605,15,0
1606,1606,22,0
1607,1607,18,0
1608,1608,21,0
1609,1609,20,0
1610,1610,6,10
1611,1611,1,6
1612,1612,3,4
1613,1613,21,3
1614,1614,22,2
1615,1615,16,1
1616,1616,15,0
1617,1617,18,0
1618,1618,20,0
1619,1619,19,0
1620,1620,17,0
1621,1621,6,16
1622,1622,17,4
1623,1623,16,4
1624,1624,1,2
1625,1625,19,0
1626,1626,15,0
1627,1627,20,0
1628,1628,22,0
1629,1629,18,0
1630,1630,3,0
1631,1631,21,0
1632,1632,6,13
1633,1633,1,10
1634,1634,3,2
1635,1635,16,1
1636,1636,19,0
1637,1637,15,0
1638,1638,21,0
1639,1639,17,0
1640,1640,22,0
1641,1641,18,0
1642,1642,20,0
1643,1643,6,14
1644,1644,1,9
1645,1645,16,2
1646,1646,19,1
1647,1647,22,0
1648,1648,15,0
1649,1649,21,0
1650,1650,20,0
1651,1651,17,0
1652,1652,18,0
1653,1653,3,0
1654,1654,6,10
1655,1655,17,6
1656,1656,3,4
1657,1657,22,3
1658,1658,24,2
1659,1659,21,1
1660,1660,16,0
1661,1661,18,0
1662,1662,15,0
1663,1663,20,0
1664,1664,1,0
1665,1665,1,10
1666,1666,6,8
1667,1667,17,4
1668,1668,3,3
1669,1669,20,1
1670,1670,22,0
1671,1671,21,0
1672,1672,18,0
1673,1673,16,0
1674,1674,24,0
1675,1675,15,0
1676,1676,6,10
1677,1677,1,6
1678,1678,24,4
1679,1679,17,3
1680,1680,22,2
1681,1681,15,1
1682,1682,16,0
1683,1683,18,0
1684,1684,3,0
1685,1685,20,0
1686,1686,21,0
1687,1687,6,16
1688,1688,1,4
1689,1689,17,3
1690,1690,22,3
1691,1691,20,0
1692,1692,3,0
1693,1693,24,0
1694,1694,15,0
1695,1695,16,0
1696,1696,21,0
1697,1697,18,0
1698,1698,1,16
1699,1699,6,7
1700,1700,3,2
1701,1701,20,1
1702,1702,17,0
1703,1703,16,0
1704,1704,22,0
1705,1705,21,0
1706,1706,18,0
1707,1707,15,0
1708,1708,24,0
1709,1709,1,10
1710,1710,22,6
1711,1711,6,4
1712,1712,3,3
1713,1713,24,2
1714,1714,15,1
1715,1715,18,0
1716,1716,20,0
1717,1717,17,0
1718,1718,21,0
1719,1719,16,0
1720,1720,17,10
1721,1721,1,6
1722,1722,24,4
1723,1723,3,3
1724,1724,6,3
1725,1725,20,0
1726,1726,16,0
1727,1727,18,0
1728,1728,21,0
1729,1729,22,0
1730,1730,15,0
1731,1731,1,10
1732,1732,6,6
1733,1733,3,4
1734,1734,17,5
1735,1735,15,1
1736,1736,22,0
1737,1737,24,0
1738,1738,20,0
1739,1739,18,0
1740,1740,21,0
1741,1741,16,0
1742,1742,6,10
1743,1743,1,10
1744,1744,17,3
1745,1745,22,2
1746,1746,15,1
1747,1747,20,0
1748,1748,18,0
1749,1749,24,0
1750,1750,16,0
1751,1751,21,0
1752,1752,3,0
1753,1753,6,16
1754,1754,17,4
1755,1755,3,3
1756,1756,1,2
1757,1757,20,1
1758,1758,22,0
1759,1759,15,0
1760,1760,18,0
1761,1761,24,0
1762,1762,21,0
1763,1763,16,0
1764,1764,1,16
1765,1765,6,4
1766,1766,17,4
1767,1767,24,2
1768,1768,22,0
1769,1769,20,0
1770,1770,3,0
1771,1771,16,0
1772,1772,18,0
1773,1773,21,0
1774,1774,15,0
1775,1775,1,16
1776,1776,17,5
1777,1777,6,3
1778,1778,3,2
1779,1779,15,0
1780,1780,24,0
1781,1781,22,0
1782,1782,20,0
1783,1783,16,0
1784,1784,18,0
1785,1785,21,0
1786,1786,17,10
1787,1787,3,6
1788,1788,6,5
1789,1789,24,3
1790,1790,1,2
1791,1791,16,0
1792,1792,15,0
1793,1793,20,0
1794,1794,21,0
1795,1795,18,0
1796,1796,22,0
1797,1797,24,14
1798,1798,20,6
1799,1799,3,3
1800,1800,1,2
1801,1801,18,1
1802,1802,6,0
1803,1803,16,0
1804,1804,21,0
1805,1805,22,0
1806,1806,15,0
1807,1807,17,0
1808,1808,6,16
1809,1809,1,4
1810,1810,24,5
1811,1811,17,1
1812,1812,15,0
1813,1813,22,0
1814,1814,18,0
1815,1815,3,0
1816,1816,16,0
1817,1817,21,0
1818,1818,20,0
1819,1819,1,10
1820,1820,6,10
1821,1821,17,3
1822,1822,3,2
1823,1823,15,1
1824,1824,24,0
1825,1825,16,0
1826,1826,22,0
1827,1827,21,0
1828,1828,18,0
1829,1829,20,0
1830,1830,1,16
1831,1831,3,6
1832,1832,6,3
1833,1833,15,1
1834,1834,22,0
1835,1835,17,0
1836,1836,20,0
1837,1837,25,0
1838,1838,21,0
1839,1839,18,0
1840,1840,24,0
1841,1841,1,16
1842,1842,6,4
1843,1843,22,4
1844,1844,3,2
1845,1845,15,0
1846,1846,24,0
1847,1847,17,0
1848,1848,20,0
1849,1849,25,0
1850,1850,18,0
1851,1851,21,0
1852,1852,6,14
1853,1853,1,7
1854,1854,22,3
1855,1855,15,2
1856,1856,17,0
1857,1857,3,0
1858,1858,24,0
1859,1859,20,0
1860,1860,25,0
1861,1861,18,0
1862,1862,21,0
1863,1863,1,10
1864,1864,6,10
1865,1865,3,5
1866,1866,15,1
1867,1867,17,0
1868,1868,18,0
1869,1869,21,0
1870,1870,20,0
1871,1871,25,0
1872,1872,22,0
1873,1873,24,0
1874,1874,1,16
1875,1875,6,4
1876,1876,22,3
1877,1877,24,2
1878,1878,3,1
1879,1879,15,0
1880,1880,20,0
1881,1881,17,0
1882,1882,25,0
1883,1883,18,0
1884,1884,21,0
1885,1885,1,10
1886,1886,22,6
1887,1887,6,4
1888,1888,21,4
1889,1889,3,2
1890,1890,15,0
1891,1891,17,0
1892,1892,18,0
1893,1893,25,0
1894,1894,20,0
1895,1895,24,0
1896,1896,6,14
1897,1897,22,9
1898,1898,24,3
1899,1899,18,0
1900,1900,25,0
1901,1901,21,0
1902,1902,3,0
1903,1903,17,0
1904,1904,20,0
1905,1905,1,0
1906,1906,15,0
1907,1907,6,16
1908,1908,1,5
1909,1909,3,3
1910,1910,22,2
1911,1911,15,0
1912,1912,24,0
1913,1913,20,0
1914,1914,21,0
1915,1915,17,0
1916,1916,18,0
1917,1917,25,0
1918,1918,6,14
1919,1919,1,6
1920,1920,22,5
1921,1921,17,1
1922,1922,3,0
1923,1923,18,0
1924,1924,25,0
1925,1925,15,0
1926,1926,21,0
1927,1927,20,0
1928,1928,24,0
1929,1929,1,16
1930,1930,6,7
1931,1931,17,2
1932,1932,3,1
1933,1933,15,0
1934,1934,22,0
1935,1935,20,0
1936,1936,18,0
1937,1937,25,0
1938,1938,24,0
1939,1939,21,0
1940,1940,1,16
1941,1941,3,4
1942,1942,17,4
1943,1943,6,2
1944,1944,22,0
1945,1945,15,0
1946,1946,20,0
1947,1947,25,0
1948,1948,21,0
1949,1949,18,0
1950,1950,24,0
1951,1951,6,10
1952,1952,1,7
1953,1953,3,6
1954,1954,17,3
1955,1955,15,0
1956,1956,22,0
1957,1957,21,0
1958,1958,20,0
1959,1959,24,0
1960,1960,25,0
1961,1961,18,0
1962,1962,17,16
1963,1963,15,4
1964,1964,3,3
1965,1965,21,2
1966,1966,20,1
1967,1967,1,0
1968,1968,18,0
1969,1969,22,0
1970,1970,6,0
1971,1971,25,0
1972,1972,24,0
1973,1973,6,16
1974,1974,17,5
1975,1975,1,3
1976,1976,15,2
1977,1977,3,0
1978,1978,22,0
1979,1979,25,0
1980,1980,24,0
1981,1981,18,0
1982,1982,20,0
1983,1983,21,0
1984,1984,1,14
1985,1985,6,9
1986,1986,3,2
1987,1987,22,1
1988,1988,17,0
1989,1989,15,0
1990,1990,24,0
1991,1991,20,0
1992,1992,21,0
1993,1993,18,0
1994,1994,25,0
1995,1995,1,14
1996,1996,6,6
1997,1997,17,3
1998,1998,3,3
1999,1999,15,0
2000,2000,22,0
2001,2001,20,0
2002,2002,18,0
2003,2003,25,0
2004,2004,24,0
2005,2005,21,0
2006,2006,1,14
2007,2007,6,6
2008,2008,22,3
2009,2009,20,2
2010,2010,15,1
2011,2011,3,0
2012,2012,18,0
2013,2013,21,0
2014,2014,24,0
2015,2015,25,0
2016,2016,17,0
2017,2017,26,0
2018,2018,3,10
2019,2019,22,7
2020,2020,20,4
2021,2021,1,3
2022,2022,6,2
2023,2023,15,0
2024,2024,17,0
2025,2025,18,0
2026,2026,25,0
2027,2027,21,0
2028,2028,24,0
2029,2029,3,10
2030,2030,6,6
2031,2031,17,4
2032,2032,15,3
2033,2033,1,2
2034,2034,22,1
2035,2035,25,0
2036,2036,18,0
2037,2037,24,0
2038,2038,21,0
2039,2039,20,0
2040,2040,3,10
2041,2041,6,10
2042,2042,17,3
2043,2043,22,2
2044,2044,1,1
2045,2045,15,0
2046,2046,20,0
2047,2047,25,0
2048,2048,18,0
2049,2049,21,0
2050,2050,24,0
2051,2051,6,14
2052,2052,24,6
2053,2053,20,3
2054,2054,25,2
2055,2055,17,1
2056,2056,22,0
2057,2057,18,0
2058,2058,3,0
2059,2059,15,0
2060,2060,1,0
2061,2061,21,0
2062,2062,3,10
2063,2063,20,6
2064,2064,22,4
2065,2065,6,3
2066,2066,15,2
2067,2067,1,1
2068,2068,17,0
2069,2069,25,0
2070,2070,24,0
2071,2071,18,0
2072,2072,21,0
2073,2073,6,10
2074,2074,22,6
2075,2075,17,4
2076,2076,3,3
2077,2077,15,2
2078,2078,20,1
2079,2079,1,0
2080,2080,21,0
2081,2081,25,0
2082,2082,24,0
2083,2083,18,0
2084,2084,6,14
2085,2085,3,9
2086,2086,22,2
2087,2087,17,1
2088,2088,1,0
2089,2089,15,0
2090,2090,20,0
2091,2091,18,0
2092,2092,21,0
2093,2093,25,0
2094,2094,24,0
2095,2095,3,10
2096,2096,22,10
2097,2097,1,3
2098,2098,17,2
2099,2099,21,1
2100,2100,20,0
2101,2101,15,0
2102,2102,18,0
2103,2103,24,0
2104,2104,25,0
2105,2105,6,0
2106,2106,22,11
2107,2107,6,6
2108,2108,1,4
2109,2109,20,3
2110,2110,17,2
2111,2111,21,0
2112,2112,15,0
2113,2113,25,0
2114,2114,24,0
2115,2115,3,0
2116,2116,18,0
2117,2117,3,10
2118,2118,21,6
2119,2119,15,4
2120,2120,6,3
2121,2121,17,2
2122,2122,20,1
2123,2123,22,0
2124,2124,18,0
2125,2125,25,0
2126,2126,1,0
2127,2127,24,0
2128,2128,6,10
2129,2129,17,6
2130,2130,3,6
2131,2131,15,3
2132,2132,22,1
2133,2133,21,0
2134,2134,25,0
2135,2135,24,0
2136,2136,18,0
2137,2137,20,0
2138,2138,1,0
2139,2139,1,10
2140,2140,22,6
2141,2141,3,6
2142,2142,17,3
2143,2143,6,1
2144,2144,20,0
2145,2145,15,0
2146,2146,24,0
2147,2147,18,0
2148,2148,21,0
2149,2149,25,0
2150,2150,3,14
2151,2151,1,6
2152,2152,17,5
2153,2153,6,1
2154,2154,21,0
2155,2155,15,0
2156,2156,22,0
2157,2157,18,0
2158,2158,25,0
2159,2159,24,0
2160,2160,20,0
2161,2161,3,14
2162,2162,22,9
2163,2163,21,2
2164,2164,20,1
2165,2165,15,0
2166,2166,25,0
2167,2167,1,0
2168,2168,24,0
2169,2169,6,0
2170,2170,18,0
2171,2171,17,0
2172,2172,6,14
2173,2173,3,6
2174,2174,1,3
2175,2175,22,2
2176,2176,15,1
2177,2177,17,0
2178,2178,21,0
2179,2179,25,0
2180,2180,18,0
2181,2181,20,0
2182,2182,24,0
2183,2183,1,16
2184,2184,3,5
2185,2185,22,3
2186,2186,6,2
2187,2187,20,0
2188,2188,15,0
2189,2189,24,0
2190,2190,17,0
2191,2191,25,0
2192,2192,18,0
2193,2193,21,0
2194,2194,3,16
2195,2195,6,4
2196,2196,22,3
2197,2197,1,2
2198,2198,25,1
2199,2199,27,0
2200,2200,15,0
2201,2201,29,0
2202,2202,18,0
2203,2203,17,0
2204,2204,28,0
2205,2205,3,10
2206,2206,22,6
2207,2207,6,4
2208,2208,1,3
2209,2209,25,2
2210,2210,27,1
2211,2211,18,0
2212,2212,28,0
2213,2213,17,0
2214,2214,15,0
2215,2215,29,0
2216,2216,3,16
2217,2217,22,4
2218,2218,17,3
2219,2219,6,2
2220,2220,29,1
2221,2221,1,0
2222,2222,27,0
2223,2223,15,0
2224,2224,28,0
2225,2225,18,0
2226,2226,25,0
2227,2227,3,13
2228,2228,6,6
2229,2229,1,4
2230,2230,17,3
2231,2231,15,0
2232,2232,22,0
2233,2233,27,0
2234,2234,29,0
2235,2235,18,0
2236,2236,25,0
2237,2237,28,0
2238,2238,3,10
2239,2239,6,9
2240,2240,22,5
2241,2241,17,2
2242,2242,27,0
2243,2243,1,0
2244,2244,18,0
2245,2245,28,0
2246,2246,25,0
2247,2247,29,0
2248,2248,15,0
2249,2249,27,10
2250,2250,1,7
2251,2251,15,7
2252,2252,25,2
2253,2253,6,0
2254,2254,3,0
2255,2255,22,0
2256,2256,28,0
2257,2257,17,0
2258,2258,29,0
2259,2259,18,0
2260,2260,6,10
2261,2261,22,6
2262,2262,3,4
2263,2263,15,3
2264,2264,1,2
2265,2265,27,1
2266,2266,29,0
2267,2267,17,0
2268,2268,25,0
2269,2269,18,0
2270,2270,28,0
2271,2271,3,16
2272,2272,22,4
2273,2273,1,5
2274,2274,17,1
2275,2275,15,0
2276,2276,18,0
2277,2277,28,0
2278,2278,6,0
2279,2279,27,0
2280,2280,25,0
2281,2281,29,0
2282,2282,3,16
2283,2283,22,7
2284,2284,1,3
2285,2285,27,0
2286,2286,17,0
2287,2287,25,0
2288,2288,29,0
2289,2289,18,0
2290,2290,15,0
2291,2291,28,0
2292,2292,6,0
2293,2293,3,10
2294,2294,22,6
2295,2295,1,6
2296,2296,17,4
2297,2297,25,0
2298,2298,15,0
2299,2299,29,0
2300,2300,18,0
2301,2301,27,0
2302,2302,6,0
2303,2303,28,0
2304,2304,3,14
2305,2305,22,6
2306,2306,6,3
2307,2307,1,2
2308,2308,17,1
2309,2309,27,0
2310,2310,15,0
2311,2311,25,0
2312,2312,29,0
2313,2313,18,0
2314,2314,3,16
2315,2315,22,4
2316,2316,1,3
2317,2317,27,2
2318,2318,17,1
2319,2319,25,0
2320,2320,29,0
2321,2321,6,0
2322,2322,18,0
2323,2323,15,0
2324,2324,6,10
2325,2325,3,8
2326,2326,1,4
2327,2327,22,4
2328,2328,25,0
2329,2329,29,0
2330,2330,18,0
2331,2331,17,0
2332,2332,27,0
2333,2333,15,0
2334,2334,6,10
2335,2335,22,6
2336,2336,1,4
2337,2337,17,5
2338,2338,27,1
2339,2339,3,0
2340,2340,29,0
2341,2341,15,0
2342,2342,25,0
2343,2343,18,0
2344,2344,3,16
2345,2345,6,6
2346,2346,22,4
2347,2347,15,0
2348,2348,17,0
2349,2349,27,0
2350,2350,25,0
2351,2351,1,0
2352,2352,29,0
2353,2353,18,0
2354,2354,3,10
2355,2355,6,6
2356,2356,1,4
2357,2357,22,3
2358,2358,17,2
2359,2359,15,1
2360,2360,27,0
2361,2361,29,0
2362,2362,18,0
2363,2363,25,0
2364,2364,22,10
2365,2365,3,6
2366,2366,6,6
2367,2367,1,4
2368,2368,25,0
2369,2369,27,0
2370,2370,30,0
2371,2371,28,0
2372,2372,29,0
2373,2373,18,0
2374,2374,15,0
2375,2375,17,0
2376,2376,31,0
2377,2377,3,10
2378,2378,6,7
2379,2379,22,7
2380,2380,15,2
2381,2381,27,0
2382,2382,25,0
2383,2383,31,0
2384,2384,28,0
2385,2385,18,0
2386,2386,29,0
2387,2387,17,0
2388,2388,1,0
2389,2389,30,0
2390,2390,3,13
2391,2391,6,10
2392,2392,1,2
2393,2393,15,1
2394,2394,22,0
2395,2395,17,0
2396,2396,27,0
2397,2397,18,0
2398,2398,29,0
2399,2399,28,0
2400,2400,30,0
2401,2401,31,0
2402,2402,25,0
2403,2403,22,16
2404,2404,6,4
2405,2405,3,3
2406,2406,17,2
2407,2407,27,1
2408,2408,15,0
2409,2409,25,0
2410,2410,29,0
2411,2411,31,0
2412,2412,18,0
2413,2413,1,0
2414,2414,30,0
2415,2415,28,0
2416,2416,22,13
2417,2417,3,6
2418,2418,6,4
2419,2419,1,2
2420,2420,15,1
2421,2421,18,0
2422,2422,29,0
2423,2423,28,0
2424,2424,27,0
2425,2425,25,0
2426,2426,17,0
2427,2427,30,0
2428,2428,31,0
2429,2429,6,10
2430,2430,17,10
2431,2431,27,3
2432,2432,22,2
2433,2433,29,1
2434,2434,25,0
2435,2435,18,0
2436,2436,28,0
2437,2437,3,0
2438,2438,1,0
2439,2439,30,0
2440,2440,15,0
2441,2441,22,10
2442,2442,3,10
2443,2443,27,3
2444,2444,6,2
2445,2445,17,1
2446,2446,1,0
2447,2447,15,0
2448,2448,18,0
2449,2449,29,0
2450,2450,25,0
2451,2451,28,0
2452,2452,30,0
2453,2453,22,10
2454,2454,6,6
2455,2455,3,4
2456,2456,27,3
2457,2457,1,2
2458,2458,15,1
2459,2459,18,0
2460,2460,25,0
2461,2461,17,0
2462,2462,30,0
2463,2463,28,0
2464,2464,29,0
2465,2465,22,13
2466,2466,3,6
2467,2467,6,4
2468,2468,15,2
2469,2469,27,1
2470,2470,25,0
2471,2471,30,0
2472,2472,17,0
2473,2473,1,0
2474,2474,18,0
2475,2475,28,0
2476,2476,29,0
2477,2477,3,16
2478,2478,6,4
2479,2479,22,3
2480,2480,15,2
2481,2481,27,1
2482,2482,17,0
2483,2483,18,0
2484,2484,30,0
2485,2485,25,0
2486,2486,1,0
2487,2487,29,0
2488,2488,28,0
2489,2489,22,10
2490,2490,3,6
2491,2491,27,4
2492,2492,15,3
2493,2493,1,2
2494,2494,17,1
2495,2495,25,0
2496,2496,18,0
2497,2497,29,0
2498,2498,28,0
2499,2499,30,0
2500,2500,6,0
2501,2501,22,10
2502,2502,1,9
2503,2503,15,5
2504,2504,25,2
2505,2505,29,0
2506,2506,28,0
2507,2507,6,0
2508,2508,17,0
2509,2509,18,0
2510,2510,3,0
2511,2511,27,0
2512,2512,30,0
2513,2513,3,14
2514,2514,22,6
2515,2515,6,5
2516,2516,15,1
2517,2517,27,0
2518,2518,1,0
2519,2519,17,0
2520,2520,25,0
2521,2521,18,0
2522,2522,29,0
2523,2523,28,0
2524,2524,30,0
2525,2525,22,12
2526,2526,6,6
2527,2527,3,4
2528,2528,17,4
2529,2529,27,0
2530,2530,1,0
2531,2531,18,0
2532,2532,25,0
2533,2533,29,0
2534,2534,28,0
2535,2535,30,0
2536,2536,15,0
2537,2537,22,11
2538,2538,3,10
2539,2539,6,5
2540,2540,15,0
2541,2541,27,0
2542,2542,1,0
2543,2543,17,0
2544,2544,25,0
2545,2545,18,0
2546,2546,28,0
2547,2547,29,0
2548,2548,30,0
2549,2549,22,14
2550,2550,1,6
2551,2551,17,3
2552,2552,27,2
2553,2553,25,1
2554,2554,15,0
2555,2555,18,0
2556,2556,29,0
2557,2557,3,0
2558,2558,28,0
2559,2559,6,0
2560,2560,30,0
2561,2561,3,10
2562,2562,27,6
2563,2563,29,4
2564,2564,1,3
2565,2565,25,2
2566,2566,18,1
2567,2567,28,0
2568,2568,30,0
2569,2569,22,0
2570,2570,17,0
2571,2571,15,0
2572,2572,6,0
2573,2573,22,10
2574,2574,3,6
2575,2575,6,4
2576,2576,17,3
2577,2577,25,2
2578,2578,15,1
2579,2579,32,0
2580,2580,18,0
2581,2581,33,0
2582,2582,27,0
2583,2583,31,0
2584,2584,1,0
2585,2585,29,0
2586,2586,30,0
2587,2587,22,10
2588,2588,6,6
2589,2589,17,4
2590,2590,29,3
2591,2591,15,2
2592,2592,33,1
2593,2593,32,0
2594,2594,27,0
2595,2595,31,0
2596,2596,18,0
2597,2597,1,0
2598,2598,3,0
2599,2599,25,0
2600,2600,30,0
2601,2601,22,10
2602,2602,6,6
2603,2603,1,4
2604,2604,15,3
2605,2605,25,2
2606,2606,3,1
2607,2607,32,0
2608,2608,27,0
2609,2609,29,0
2610,2610,17,0
2611,2611,18,0
2612,2612,31,0
2613,2613,30,0
2614,2614,33,0
2615,2615,22,10
2616,2616,1,6
2617,2617,6,6
2618,2618,17,3
2619,2619,18,1
2620,2620,33,0
2621,2621,27,0
2622,2622,32,0
2623,2623,30,0
2624,2624,29,0
2625,2625,31,0
2626,2626,25,0
2627,2627,3,0
2628,2628,15,0
2629,2629,3,10
2630,2630,22,6
2631,2631,25,4
2632,2632,6,3
2633,2633,18,2
2634,2634,17,1
2635,2635,27,0
2636,2636,32,0
2637,2637,31,0
2638,2638,1,0
2639,2639,29,0
2640,2640,30,0
2641,2641,15,0
2642,2642,33,0
2643,2643,22,11
2644,2644,3,8
2645,2645,6,7
2646,2646,17,0
2647,2647,32,0
2648,2648,18,0
2649,2649,25,0
2650,2650,27,0
2651,2651,31,0
2652,2652,29,0
2653,2653,1,0
2654,2654,33,0
2655,2655,30,0
2656,2656,15,0
2657,2657,22,10
2658,2658,3,6
2659,2659,6,4
2660,2660,15,4
2661,2661,18,2
2662,2662,32,0
2663,2663,29,0
2664,2664,31,0
2665,2665,25,0
2666,2666,33,0
2667,2667,1,0
2668,2668,17,0
2669,2669,27,0
2670,2670,30,0
2671,2671,3,12
2672,2672,6,6
2673,2673,1,4
2674,2674,17,3
2675,2675,25,1
2676,2676,15,0
2677,2677,22,0
2678,2678,29,0
2679,2679,18,0
2680,2680,32,0
2681,2681,27,0
2682,2682,33,0
2683,2683,31,0
2684,2684,30,0
2685,2685,6,10
2686,2686,27,10
2687,2687,29,5
2688,2688,33,1
2689,2689,3,0
2690,2690,31,0
2691,2691,22,0
2692,2692,1,0
2693,2693,25,0
2694,2694,15,0
2695,2695,17,0
2696,2696,32,0
2697,2697,18,0
2698,2698,30,0
2699,2699,22,14
2700,2700,3,6
2701,2701,1,3
2702,2702,25,2
2703,2703,27,1
2704,2704,18,0
2705,2705,33,0
2706,2706,31,0
2707,2707,6,0
2708,2708,32,0
2709,2709,29,0
2710,2710,15,0
2711,2711,17,0
2712,2712,30,0
2713,2713,3,13
2714,2714,1,6
2715,2715,22,4
2716,2716,25,2
2717,2717,29,1
2718,2718,27,0
2719,2719,18,0
2720,2720,31,0
2721,2721,32,0
2722,2722,17,0
2723,2723,15,0
2724,2724,6,0
2725,2725,33,0
2726,2726,30,0
2727,2727,3,11
2728,2728,6,6
2729,2729,1,6
2730,2730,17,3
2731,2731,27,0
2732,2732,33,0
2733,2733,22,0
2734,2734,31,0
2735,2735,25,0
2736,2736,29,0
2737,2737,18,0
2738,2738,15,0
2739,2739,32,0
2740,2740,30,0
2741,2741,3,16
2742,2742,1,5
2743,2743,17,3
2744,2744,22,2
2745,2745,29,0
2746,2746,27,0
2747,2747,32,0
2748,2748,18,0
2749,2749,33,0
2750,2750,31,0
2751,2751,25,0
2752,2752,15,0
2753,2753,6,0
2754,2754,30,0
2755,2755,22,10
2756,2756,3,6
2757,2757,1,4
2758,2758,17,3
2759,2759,6,2
2760,2760,15,1
2761,2761,25,0
2762,2762,27,0
2763,2763,29,0
2764,2764,18,0
2765,2765,32,0
2766,2766,31,0
2767,2767,33,0
2768,2768,30,0
2769,2769,3,13
2770,2770,22,6
2771,2771,6,4
2772,2772,17,2
2773,2773,15,1
2774,2774,1,0
2775,2775,29,0
2776,2776,33,0
2777,2777,32,0
2778,2778,27,0
2779,2779,31,0
2780,2780,25,0
2781,2781,18,0
2782,2782,30,0
2783,2783,3,10
2784,2784,6,7
2785,2785,1,4
2786,2786,17,3
2787,2787,27,2
2788,2788,15,0
2789,2789,29,0
2790,2790,18,0
2791,2791,25,0
2792,2792,33,0
2793,2793,32,0
2794,2794,31,0
2795,2795,22,0
2796,2796,30,0
2797,2797,3,10
2798,2798,1,6
2799,2799,27,4
2800,2800,18,3
2801,2801,15,2
2802,2802,6,1
2803,2803,29,0
2804,2804,26,0
2805,2805,33,0
2806,2806,22,0
2807,2807,32,0
2808,2808,17,0
2809,2809,25,0
2810,2810,1,10
2811,2811,3,6
2812,2812,22,4
2813,2813,32,4
2814,2814,27,2
2815,2815,33,0
2816,2816,6,0
2817,2817,29,0
2818,2818,26,0
2819,2819,15,0
2820,2820,25,0
2821,2821,18,0
2822,2822,17,0
2823,2823,1,10
2824,2824,3,10
2825,2825,32,3
2826,2826,22,2
2827,2827,18,1
2828,2828,33,0
2829,2829,17,0
2830,2830,26,0
2831,2831,29,0
2832,2832,25,0
2833,2833,6,0
2834,2834,27,0
2835,2835,15,0
2836,2836,3,10
2837,2837,22,6
2838,2838,27,4
2839,2839,15,3
2840,2840,33,2
2841,2841,18,1
2842,2842,26,0
2843,2843,32,0
2844,2844,29,0
2845,2845,1,0
2846,2846,6,0
2847,2847,25,0
2848,2848,17,0
2849,2849,3,10
2850,2850,1,8
2851,2851,22,7
2852,2852,6,1
2853,2853,27,0
2854,2854,18,0
2855,2855,33,0
2856,2856,29,0
2857,2857,17,0
2858,2858,32,0
2859,2859,15,0
2860,2860,26,0
2861,2861,25,0
2862,2862,1,10
2863,2863,3,9
2864,2864,6,4
2865,2865,18,2
2866,2866,27,1
2867,2867,32,0
2868,2868,17,0
2869,2869,25,0
2870,2870,33,0
2871,2871,15,0
2872,2872,22,0
2873,2873,29,0
2874,2874,26,0
2875,2875,3,14
2876,2876,22,6
2877,2877,6,3
2878,2878,27,2
2879,2879,15,1
2880,2880,33,0
2881,2881,18,0
2882,2882,32,0
2883,2883,17,0
2884,2884,29,0
2885,2885,1,0
2886,2886,26,0
2887,2887,25,0
2888,2888,3,16
2889,2889,22,4
2890,2890,1,4
2891,2891,27,2
2892,2892,17,0
2893,2893,18,0
2894,2894,33,0
2895,2895,29,0
2896,2896,6,0
2897,2897,25,0
2898,2898,26,0
2899,2899,15,0
2900,2900,32,0
2901,2901,3,10
2902,2902,22,10
2903,2903,32,3
2904,2904,1,2
2905,2905,29,1
2906,2906,27,0
2907,2907,15,0
2908,2908,6,0
2909,2909,17,0
2910,2910,33,0
2911,2911,18,0
2912,2912,25,0
2913,2913,26,0
2914,2914,3,10
2915,2915,22,8
2916,2916,27,4
2917,2917,1,3
2918,2918,6,1
2919,2919,15,0
2920,2920,32,0
2921,2921,18,0
2922,2922,33,0
2923,2923,17,0
2924,2924,26,0
2925,2925,29,0
2926,2926,25,0
2927,2927,3,10
2928,2928,22,6
2929,2929,6,4
2930,2930,29,3
2931,2931,27,2
2932,2932,15,1
2933,2933,33,0
2934,2934,17,0
2935,2935,25,0
2936,2936,18,0
2937,2937,32,0
2938,2938,26,0
2939,2939,1,0
2940,2940,3,14
2941,2941,22,7
2942,2942,1,3
2943,2943,32,2
2944,2944,27,0
2945,2945,15,0
2946,2946,6,0
2947,2947,33,0
2948,2948,26,0
2949,2949,25,0
2950,2950,29,0
2951,2951,18,0
2952,2952,17,0
2953,2953,3,10
2954,2954,6,6
2955,2955,1,4
2956,2956,15,3
2957,2957,22,2
2958,2958,33,1
2959,2959,18,0
2960,2960,26,0
2961,2961,32,0
2962,2962,25,0
2963,2963,27,0
2964,2964,29,0
2965,2965,17,0
2966,2966,22,10
2967,2967,3,10
2968,2968,6,3
2969,2969,15,2
2970,2970,27,1
2971,2971,18,0
